latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
19.16753,95.44832,334.26,1.05,1.02,2026-04-05,850,Aqua,MODIS,83,6.1NRT,305.95,21.99,D
19.1763,96.04574,320.88,1.1,1.04,2026-04-05,850,Aqua,MODIS,51,6.1NRT,299.43,10.84,D
19.17644,95.44689,324.2,1.05,1.02,2026-04-05,850,Aqua,MODIS,71,6.1NRT,305.12,9.07,D
19.17769,96.05583,354.46,1.1,1.04,2026-04-05,850,Aqua,MODIS,97,6.1NRT,301.45,71.86,D
19.17885,95.59451,330.65,1.06,1.03,2026-04-05,850,Aqua,MODIS,80,6.1NRT,306.56,16.74,D
19.17945,94.82283,338.21,1.01,1.01,2026-04-05,850,Aqua,MODIS,86,6.1NRT,306.88,25.6,D
19.18079,94.83215,327.46,1.01,1.01,2026-04-05,850,Aqua,MODIS,72,6.1NRT,306.23,10.84,D
19.18562,96.04804,334.85,1.1,1.04,2026-04-05,850,Aqua,MODIS,84,6.1NRT,300.34,30.49,D
19.18575,94.28593,325.5,1,1,2026-04-05,850,Aqua,MODIS,71,6.1NRT,304.07,15.47,D
19.18709,94.29511,332.81,1,1,2026-04-05,850,Aqua,MODIS,81,6.1NRT,303.92,24.73,D
19.20552,94.22047,322.78,1,1,2026-04-05,850,Aqua,MODIS,66,6.1NRT,303.34,12.11,D
19.20686,94.22966,334.03,1,1,2026-04-05,850,Aqua,MODIS,82,6.1NRT,303.69,26.06,D
19.21211,96.10617,327.82,1.1,1.05,2026-04-05,850,Aqua,MODIS,75,6.1NRT,303.49,16.88,D
19.21348,96.11636,362.86,1.1,1.05,2026-04-05,850,Aqua,MODIS,100,6.1NRT,303.67,95.86,D
19.21759,94.18084,323.7,1,1,2026-04-05,850,Aqua,MODIS,68,6.1NRT,305.38,10.51,D
19.22402,96.12514,342.99,1.11,1.05,2026-04-05,850,Aqua,MODIS,90,6.1NRT,303.41,41.97,D
19.2254,96.13531,349.21,1.11,1.05,2026-04-05,850,Aqua,MODIS,94,6.1NRT,301.33,56.87,D
19.22697,95.6111,323.82,1.06,1.03,2026-04-05,850,Aqua,MODIS,70,6.1NRT,306.83,7.81,D
19.22831,95.62083,328.82,1.06,1.03,2026-04-05,850,Aqua,MODIS,77,6.1NRT,307.12,14.06,D
19.23519,96.90607,321.17,1.21,1.09,2026-04-05,850,Aqua,MODIS,66,6.1NRT,301.68,12.92,D
19.24512,96.14272,320.76,1.11,1.05,2026-04-05,850,Aqua,MODIS,57,6.1NRT,302.49,7.96,D
19.25248,94.17508,322.43,1,1,2026-04-05,850,Aqua,MODIS,65,6.1NRT,304.67,9.77,D
19.25382,94.18427,322.88,1,1,2026-04-05,850,Aqua,MODIS,66,6.1NRT,303.64,10.62,D
19.25397,94.75675,325.32,1.01,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,306.14,8.96,D
19.27048,95.79414,352.79,1.07,1.03,2026-04-05,850,Aqua,MODIS,96,6.1NRT,304.35,65.23,D
19.27183,95.80399,333.33,1.08,1.04,2026-04-05,850,Aqua,MODIS,82,6.1NRT,302.08,27.01,D
19.275,96.43372,321.66,1.14,1.07,2026-04-05,850,Aqua,MODIS,65,6.1NRT,304.64,9.08,D
19.28266,95.6821,334.26,1.07,1.03,2026-04-05,850,Aqua,MODIS,83,6.1NRT,307.6,21.87,D
19.28402,95.69189,327.82,1.07,1.03,2026-04-05,850,Aqua,MODIS,76,6.1NRT,307.4,12.89,D
19.28584,95.77165,320.21,1.07,1.03,2026-04-05,850,Aqua,MODIS,61,6.1NRT,303.89,8.5,D
19.28672,94.22591,318.32,1,1,2026-04-05,850,Aqua,MODIS,43,6.1NRT,303.48,7.59,D
19.29409,94.18993,328.68,1,1,2026-04-05,850,Aqua,MODIS,76,6.1NRT,304.71,17.39,D
19.29543,94.19911,321.32,1,1,2026-04-05,850,Aqua,MODIS,61,6.1NRT,303.2,9.25,D
19.29551,96.04612,318.63,1.1,1.05,2026-04-05,850,Aqua,MODIS,51,6.1NRT,302.36,6.46,D
19.29682,96.89132,317.69,1.21,1.09,2026-04-05,850,Aqua,MODIS,50,6.1NRT,303.86,8.66,D
19.30014,93.5509,317.93,1.01,1,2026-04-05,850,Aqua,MODIS,42,6.1NRT,302.62,5.77,D
19.301,96.08677,318.74,1.1,1.05,2026-04-05,850,Aqua,MODIS,48,6.1NRT,302.12,5.79,D
19.30373,96.10705,320.67,1.11,1.05,2026-04-05,850,Aqua,MODIS,60,6.1NRT,302.48,8.41,D
19.30709,93.59715,321.68,1.01,1,2026-04-05,850,Aqua,MODIS,68,6.1NRT,303.04,10.5,D
19.32569,96.06223,324.29,1.1,1.05,2026-04-05,850,Aqua,MODIS,69,6.1NRT,302.67,12.83,D
19.32707,96.07238,328.23,1.1,1.05,2026-04-05,850,Aqua,MODIS,76,6.1NRT,303.08,18.06,D
19.36157,94.86704,332.9,1.02,1.01,2026-04-05,850,Aqua,MODIS,81,6.1NRT,305.52,20.12,D
19.36647,96.0871,337.38,1.1,1.05,2026-04-05,850,Aqua,MODIS,86,6.1NRT,304.59,31.81,D
19.36788,96.09731,320.08,1.11,1.05,2026-04-05,850,Aqua,MODIS,51,6.1NRT,304.53,7.33,D
19.3728,94.03931,320.98,1,1,2026-04-05,850,Aqua,MODIS,57,6.1NRT,306.61,7.82,D
19.37397,93.92605,319.21,1,1,2026-04-05,850,Aqua,MODIS,45,6.1NRT,303.39,9.09,D
19.38107,94.94051,326.46,1.02,1.01,2026-04-05,850,Aqua,MODIS,72,6.1NRT,306.11,10.66,D
19.3847,94.8185,325.99,1.01,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,306.74,10.4,D
19.40309,94.7584,325.91,1.01,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,306.74,9.46,D
19.40442,94.7677,350.48,1.01,1.01,2026-04-05,850,Aqua,MODIS,95,6.1NRT,307.35,50.25,D
19.41105,95.9393,327.78,1.09,1.04,2026-04-05,850,Aqua,MODIS,75,6.1NRT,303.85,16.54,D
19.43344,95.96678,321.12,1.09,1.04,2026-04-05,850,Aqua,MODIS,58,6.1NRT,302.29,7.59,D
19.43836,95.93513,332.71,1.09,1.04,2026-04-05,850,Aqua,MODIS,81,6.1NRT,304.87,23.05,D
19.43975,95.94518,319.19,1.09,1.04,2026-04-05,850,Aqua,MODIS,39,6.1NRT,301.52,4.72,D
19.44464,94.92377,324.4,1.02,1.01,2026-04-05,850,Aqua,MODIS,38,6.1NRT,306.15,6.84,D
19.449,95.88654,318.53,1.09,1.04,2026-04-05,850,Aqua,MODIS,39,6.1NRT,303.84,6.61,D
19.45037,95.89663,328.51,1.09,1.04,2026-04-05,850,Aqua,MODIS,75,6.1NRT,304.81,18.24,D
19.45173,95.90668,325.79,1.09,1.04,2026-04-05,850,Aqua,MODIS,71,6.1NRT,304.66,13.73,D
19.45211,94.91296,325.35,1.02,1.01,2026-04-05,850,Aqua,MODIS,64,6.1NRT,306.27,8.55,D
19.45308,95.9167,325.78,1.09,1.04,2026-04-05,850,Aqua,MODIS,71,6.1NRT,304.4,13.61,D
19.45345,94.92236,324.31,1.02,1.01,2026-04-05,850,Aqua,MODIS,65,6.1NRT,306.41,6.94,D
19.46165,96.04957,318.95,1.1,1.05,2026-04-05,850,Aqua,MODIS,44,6.1NRT,303.3,5.92,D
19.49569,94.18208,319.06,1,1,2026-04-05,850,Aqua,MODIS,55,6.1NRT,303.26,8.63,D
19.49703,94.19128,354.07,1,1,2026-04-05,850,Aqua,MODIS,97,6.1NRT,304.29,62.77,D
19.51123,95.86683,320.36,1.09,1.04,2026-04-05,850,Aqua,MODIS,52,6.1NRT,304.01,7.86,D
19.51377,94.12252,345.98,1,1,2026-04-05,850,Aqua,MODIS,92,6.1NRT,303.96,47.12,D
19.5185,94.21597,371.81,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,302.86,115.5,D
19.51985,94.22519,320.84,1,1,2026-04-05,850,Aqua,MODIS,61,6.1NRT,300.66,11.52,D
19.52515,93.87917,325.51,1,1,2026-04-05,850,Aqua,MODIS,70,6.1NRT,304.97,13.13,D
19.56173,94.70142,323.79,1.01,1.01,2026-04-05,850,Aqua,MODIS,68,6.1NRT,308.2,5.89,D
19.59243,93.97174,334.57,1,1,2026-04-05,850,Aqua,MODIS,84,6.1NRT,301.44,27,D
19.59379,93.98094,346.25,1,1,2026-04-05,850,Aqua,MODIS,92,6.1NRT,301.8,46.55,D
19.6091,93.90289,321.12,1,1,2026-04-05,850,Aqua,MODIS,65,6.1NRT,302.33,9.02,D
19.62722,93.94042,320.98,1,1,2026-04-05,850,Aqua,MODIS,57,6.1NRT,301.5,9.94,D
19.62744,94.08852,334.21,1,1,2026-04-05,850,Aqua,MODIS,83,6.1NRT,301.55,27.14,D
19.6288,94.09772,336.31,1,1,2026-04-05,850,Aqua,MODIS,85,6.1NRT,301.73,30.29,D
19.63253,95.74393,326.29,1.08,1.04,2026-04-05,850,Aqua,MODIS,73,6.1NRT,303.92,15.17,D
19.63594,93.93897,365.25,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,303.44,93,D
19.63616,94.08706,323.81,1,1,2026-04-05,850,Aqua,MODIS,69,6.1NRT,300.42,14.04,D
19.63752,94.09628,334.07,1,1,2026-04-05,850,Aqua,MODIS,83,6.1NRT,301.99,26.91,D
19.65882,94.61324,323,1.01,1,2026-04-05,850,Aqua,MODIS,67,6.1NRT,308.08,6.55,D
19.66832,94.43075,318.37,1,1,2026-04-05,850,Aqua,MODIS,49,6.1NRT,297.13,11.81,D
19.67035,94.11247,353.22,1,1,2026-04-05,850,Aqua,MODIS,96,6.1NRT,303.58,61.85,D
19.68169,94.64761,327.1,1.01,1,2026-04-05,850,Aqua,MODIS,74,6.1NRT,309.18,9.77,D
19.6858,94.15705,372.13,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,304.32,115.8,D
19.68715,94.16628,377.81,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,305.24,136.85,D
19.6885,94.17552,318.83,1,1,2026-04-05,850,Aqua,MODIS,44,6.1NRT,299.81,8.83,D
19.68943,94.82782,351.71,1.02,1.01,2026-04-05,850,Aqua,MODIS,95,6.1NRT,307.25,53.42,D
19.69453,94.15562,326.48,1,1,2026-04-05,850,Aqua,MODIS,73,6.1NRT,301.69,16.31,D
19.69587,94.16486,403.87,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,309.35,268.6,D
19.69722,94.17409,369.88,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,302.89,107.12,D
19.6985,94.06065,325.08,1,1,2026-04-05,850,Aqua,MODIS,71,6.1NRT,301.53,15,D
19.69985,94.06985,326.37,1,1,2026-04-05,850,Aqua,MODIS,73,6.1NRT,302.25,16.25,D
19.71801,94.1329,324.52,1,1,2026-04-05,850,Aqua,MODIS,70,6.1NRT,302.31,14.48,D
19.71935,94.1421,336.04,1,1,2026-04-05,850,Aqua,MODIS,84,6.1NRT,302.07,29.04,D
19.80969,96.58801,321.41,1.18,1.08,2026-04-05,850,Aqua,MODIS,62,6.1NRT,302.64,14.45,D
19.82092,94.39363,337.29,1,1,2026-04-05,850,Aqua,MODIS,85,6.1NRT,302.47,33.3,D
19.82227,94.40293,327.42,1,1,2026-04-05,850,Aqua,MODIS,74,6.1NRT,301.42,18.98,D
19.82341,93.89543,332.9,1,1,2026-04-05,850,Aqua,MODIS,71,6.1NRT,298.33,23.81,D
19.84821,93.88181,335.12,1,1,2026-04-05,850,Aqua,MODIS,75,6.1NRT,301.11,26.17,D
19.84957,93.89104,328.15,1,1,2026-04-05,850,Aqua,MODIS,33,6.1NRT,300.75,16.64,D
19.85771,93.94637,351.5,1,1,2026-04-05,850,Aqua,MODIS,95,6.1NRT,300.77,57.02,D
19.85907,93.95558,348.96,1,1,2026-04-05,850,Aqua,MODIS,94,6.1NRT,301.52,51.18,D
19.86508,93.93568,326.8,1,1,2026-04-05,850,Aqua,MODIS,73,6.1NRT,299.5,15.69,D
19.86594,94.12449,319.11,1,1,2026-04-05,850,Aqua,MODIS,48,6.1NRT,301.38,8.7,D
19.86643,93.9449,426.16,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,305.98,440.29,D
19.86729,94.13372,343.89,1,1,2026-04-05,850,Aqua,MODIS,90,6.1NRT,303.04,42.38,D
19.86778,93.95412,382.18,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,301.25,153.86,D
19.87288,96.92591,321.55,1.23,1.1,2026-04-05,850,Aqua,MODIS,49,6.1NRT,303.57,12.78,D
19.87438,96.93756,346.18,1.23,1.1,2026-04-05,850,Aqua,MODIS,92,6.1NRT,303.37,58.99,D
19.87466,94.12299,329.26,1,1,2026-04-05,850,Aqua,MODIS,76,6.1NRT,301.08,19.68,D
19.87514,93.94345,317.66,1,1,2026-04-05,850,Aqua,MODIS,21,6.1NRT,297.8,7.72,D
19.87601,94.13225,433.45,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,308.11,512.31,D
19.87735,94.14148,339.75,1,1,2026-04-05,850,Aqua,MODIS,87,6.1NRT,299.74,35.05,D
19.88761,96.33963,338.17,1.15,1.07,2026-04-05,850,Aqua,MODIS,86,6.1NRT,301.92,38.29,D
19.88897,96.34995,330.75,1.15,1.07,2026-04-05,850,Aqua,MODIS,79,6.1NRT,300.12,26.92,D
19.89308,96.56374,327.88,1.18,1.08,2026-04-05,850,Aqua,MODIS,71,6.1NRT,303.11,21.63,D
19.89431,96.31855,333,1.15,1.07,2026-04-05,850,Aqua,MODIS,81,6.1NRT,304.69,25.97,D
19.8945,96.5743,326.09,1.18,1.08,2026-04-05,850,Aqua,MODIS,61,6.1NRT,301.14,18.54,D
19.89565,96.3286,337.12,1.15,1.07,2026-04-05,850,Aqua,MODIS,85,6.1NRT,303.2,34.5,D
19.89707,96.55762,325.03,1.18,1.08,2026-04-05,850,Aqua,MODIS,32,6.1NRT,302.19,16.46,D
19.89844,96.56812,328.73,1.18,1.08,2026-04-05,850,Aqua,MODIS,63,6.1NRT,302.39,21.93,D
19.89874,96.89865,317.07,1.23,1.1,2026-04-05,850,Aqua,MODIS,25,6.1NRT,300.47,8.04,D
19.90367,96.3174,323.64,1.15,1.07,2026-04-05,850,Aqua,MODIS,63,6.1NRT,304.17,13.19,D
19.90551,94.08957,318.97,1,1,2026-04-05,850,Aqua,MODIS,47,6.1NRT,300.29,8.9,D
19.91727,96.56494,318.38,1.18,1.08,2026-04-05,850,Aqua,MODIS,18,6.1NRT,301.22,9.57,D
19.92669,96.56343,326.8,1.18,1.08,2026-04-05,850,Aqua,MODIS,74,6.1NRT,301.84,21,D
19.92913,96.73029,331.84,1.2,1.09,2026-04-05,850,Aqua,MODIS,80,6.1NRT,298.84,32.61,D
19.93056,96.74132,322.16,1.21,1.09,2026-04-05,850,Aqua,MODIS,65,6.1NRT,301.06,18.06,D
19.93136,94.12699,318.95,1,1,2026-04-05,850,Aqua,MODIS,34,6.1NRT,299.16,8.49,D
19.93692,96.64137,319.68,1.19,1.09,2026-04-05,850,Aqua,MODIS,56,6.1NRT,299.34,14.33,D
19.94008,94.12553,341.87,1,1,2026-04-05,850,Aqua,MODIS,89,6.1NRT,300.57,38.81,D
19.9488,94.12406,354.84,1,1,2026-04-05,850,Aqua,MODIS,97,6.1NRT,301.36,65.84,D
19.96493,94.81282,328.07,1.02,1.01,2026-04-05,850,Aqua,MODIS,64,6.1NRT,307.06,13.05,D
20.01252,96.73358,317.22,1.21,1.09,2026-04-05,850,Aqua,MODIS,40,6.1NRT,299.72,11.22,D
20.01644,94.0116,317.76,1,1,2026-04-05,850,Aqua,MODIS,24,6.1NRT,299.57,8.24,D
20.02381,94.00092,363.06,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,302.88,87.03,D
20.02516,94.01015,427.49,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,311.15,453.6,D
20.02651,94.01936,379.97,1,1,2026-04-05,850,Aqua,MODIS,94,6.1NRT,300.81,145.91,D
20.02682,93.52117,317.27,1,1,2026-04-05,850,Aqua,MODIS,33,6.1NRT,302.9,6.73,D
20.03438,96.53086,322.06,1.18,1.08,2026-04-05,850,Aqua,MODIS,23,6.1NRT,301.96,13.2,D
20.06408,94.03199,324.84,1,1,2026-04-05,850,Aqua,MODIS,70,6.1NRT,299.09,16.69,D
20.20395,96.49316,334.85,1.18,1.08,2026-04-05,850,Aqua,MODIS,73,6.1NRT,300,32.06,D
20.209,96.45871,337.38,1.17,1.08,2026-04-05,850,Aqua,MODIS,57,6.1NRT,303.01,34.61,D
20.21695,96.44625,328.25,1.17,1.08,2026-04-05,850,Aqua,MODIS,44,6.1NRT,301.2,21.4,D
20.21843,96.4574,371.31,1.17,1.08,2026-04-05,850,Aqua,MODIS,100,6.1NRT,303.74,139.9,D
20.24645,96.59569,355.58,1.19,1.09,2026-04-05,850,Aqua,MODIS,97,6.1NRT,299.86,87.17,D
20.24786,96.60633,317.91,1.2,1.09,2026-04-05,850,Aqua,MODIS,37,6.1NRT,299.5,10.36,D
20.29732,96.36334,341.76,1.16,1.07,2026-04-05,850,Aqua,MODIS,89,6.1NRT,304.36,46.49,D
20.29871,96.37379,321.61,1.16,1.07,2026-04-05,850,Aqua,MODIS,60,6.1NRT,302.51,13.37,D
20.34397,96.64203,320.65,1.2,1.09,2026-04-05,850,Aqua,MODIS,62,6.1NRT,299.98,13.92,D
20.37769,96.4875,324.87,1.18,1.08,2026-04-05,850,Aqua,MODIS,55,6.1NRT,302.71,16.9,D
20.3791,96.49826,323.5,1.18,1.08,2026-04-05,850,Aqua,MODIS,48,6.1NRT,302.44,14.95,D
20.40258,93.2608,317.08,1.01,1,2026-04-05,850,Aqua,MODIS,49,6.1NRT,300.07,6.19,D
20.42398,93.84314,321.02,1,1,2026-04-05,850,Aqua,MODIS,66,6.1NRT,299.47,12.49,D
20.49626,94.27748,361.96,1.01,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,306.29,81.36,D
20.56201,96.48948,333.37,1.19,1.08,2026-04-05,850,Aqua,MODIS,81,6.1NRT,301.65,31.47,D
20.58083,93.27532,323.03,1.01,1,2026-04-05,850,Aqua,MODIS,72,6.1NRT,302.55,8.29,D
20.59321,92.92042,320.12,1.02,1.01,2026-04-05,850,Aqua,MODIS,67,6.1NRT,301.28,8.28,D
20.59355,93.54029,326,1,1,2026-04-05,850,Aqua,MODIS,75,6.1NRT,299.99,16.82,D
20.59464,92.92982,319.63,1.02,1.01,2026-04-05,850,Aqua,MODIS,56,6.1NRT,301.55,6.89,D
20.59493,93.54956,345.23,1,1,2026-04-05,850,Aqua,MODIS,92,6.1NRT,300.39,45.7,D
20.61971,93.5358,327.19,1,1,2026-04-05,850,Aqua,MODIS,76,6.1NRT,300.14,18.13,D
20.68195,93.71536,378.11,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,301.81,139.29,D
20.68331,93.72462,356.38,1,1,2026-04-05,850,Aqua,MODIS,98,6.1NRT,299.11,70.37,D
20.69065,93.7139,349.74,1,1,2026-04-05,850,Aqua,MODIS,94,6.1NRT,298.47,55.52,D
20.69114,92.66339,321.64,1.03,1.01,2026-04-05,850,Aqua,MODIS,54,6.1NRT,300.69,8.84,D
20.69201,93.72316,374.49,1,1,2026-04-05,850,Aqua,MODIS,100,6.1NRT,299.14,125.83,D
20.6925,93.45971,330.65,1,1,2026-04-05,850,Aqua,MODIS,80,6.1NRT,301.15,23.06,D
20.6926,92.67294,322.59,1.03,1.01,2026-04-05,850,Aqua,MODIS,72,6.1NRT,298.15,10.18,D
20.69389,93.46905,322.2,1,1,2026-04-05,850,Aqua,MODIS,68,6.1NRT,299.92,13.07,D
20.74836,94.17005,323,1,1,2026-04-05,850,Aqua,MODIS,67,6.1NRT,306.46,8.64,D
20.77315,92.8864,317.51,1.02,1.01,2026-04-05,850,Aqua,MODIS,47,6.1NRT,300.45,6.29,D
20.78574,94.03315,329.21,1,1,2026-04-05,850,Aqua,MODIS,77,6.1NRT,305.47,17.28,D
20.78709,94.04243,324.15,1,1,2026-04-05,850,Aqua,MODIS,69,6.1NRT,306.08,10.9,D
20.78813,92.74795,316.31,1.03,1.01,2026-04-05,850,Aqua,MODIS,60,6.1NRT,297.34,9.07,D
20.81722,93.94244,324.37,1,1,2026-04-05,850,Aqua,MODIS,70,6.1NRT,304.86,11.9,D
20.81856,93.9517,321.39,1,1,2026-04-05,850,Aqua,MODIS,63,6.1NRT,304.12,8.52,D
20.82607,92.81892,320.32,1.02,1.01,2026-04-05,850,Aqua,MODIS,69,6.1NRT,299.32,11.03,D
20.83418,93.85773,316.67,1,1,2026-04-05,850,Aqua,MODIS,10,6.1NRT,301.02,5.61,D
20.84105,94.0278,322.94,1,1,2026-04-05,850,Aqua,MODIS,66,6.1NRT,306.19,9.79,D
20.8442,93.56136,319.65,1,1,2026-04-05,850,Aqua,MODIS,61,6.1NRT,300.1,10.16,D
20.84557,93.57066,335.91,1,1,2026-04-05,850,Aqua,MODIS,85,6.1NRT,300.79,29.81,D
20.84694,93.57994,328.53,1,1,2026-04-05,850,Aqua,MODIS,78,6.1NRT,300.64,19.37,D
20.84707,94.00764,327.5,1,1,2026-04-05,850,Aqua,MODIS,74,6.1NRT,303.94,15.91,D
20.84842,94.01698,336.13,1,1,2026-04-05,850,Aqua,MODIS,84,6.1NRT,305.92,26.57,D
20.85291,93.55992,315.95,1,1,2026-04-05,850,Aqua,MODIS,26,6.1NRT,299.91,6.43,D
20.85579,94.00616,334.8,1,1,2026-04-05,850,Aqua,MODIS,83,6.1NRT,304.23,25.35,D
20.85762,92.83686,320.8,1.02,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,298.66,11.42,D
20.86661,92.71843,318.64,1.03,1.01,2026-04-05,850,Aqua,MODIS,68,6.1NRT,299.11,10.35,D
20.87774,93.85043,328.69,1,1,2026-04-05,850,Aqua,MODIS,73,6.1NRT,303.61,15.09,D
20.88114,92.81348,318.76,1.02,1.01,2026-04-05,850,Aqua,MODIS,33,6.1NRT,297.99,9.27,D
20.88437,92.5975,315.36,1.03,1.02,2026-04-05,850,Aqua,MODIS,47,6.1NRT,300.04,6.33,D
20.88847,92.80232,321.06,1.02,1.01,2026-04-05,850,Aqua,MODIS,72,6.1NRT,297.08,12.39,D
20.88993,92.81195,322.98,1.02,1.01,2026-04-05,850,Aqua,MODIS,74,6.1NRT,297.68,14.06,D
20.9003,92.76131,324.77,1.02,1.01,2026-04-05,850,Aqua,MODIS,77,6.1NRT,298.41,16.8,D
20.90174,92.77077,312.74,1.02,1.01,2026-04-05,850,Aqua,MODIS,47,6.1NRT,296.96,5.27,D
20.9039,93.82049,319.71,1,1,2026-04-05,850,Aqua,MODIS,60,6.1NRT,301.87,8.76,D
20.90525,93.82979,324.5,1,1,2026-04-05,850,Aqua,MODIS,71,6.1NRT,302.14,13.13,D
20.91938,93.86539,320.25,1,1,2026-04-05,850,Aqua,MODIS,61,6.1NRT,302.45,7.77,D
20.92073,93.87463,324.02,1,1,2026-04-05,850,Aqua,MODIS,70,6.1NRT,301.39,12.17,D
20.92208,93.8839,327.69,1,1,2026-04-05,850,Aqua,MODIS,76,6.1NRT,300.88,16.81,D
20.92299,93.26842,314.37,1.01,1,2026-04-05,850,Aqua,MODIS,46,6.1NRT,300.87,5.27,D
20.92395,92.54449,321.17,1.04,1.02,2026-04-05,850,Aqua,MODIS,65,6.1NRT,300.4,9.05,D
20.92867,93.80679,316.62,1,1,2026-04-05,850,Aqua,MODIS,31,6.1NRT,299.06,6.68,D
20.93036,92.95953,325.04,1.01,1.01,2026-04-05,850,Aqua,MODIS,77,6.1NRT,303.6,10.4,D
20.93724,92.57171,352.65,1.03,1.02,2026-04-05,850,Aqua,MODIS,96,6.1NRT,303.23,61.38,D
20.93737,93.80531,316.68,1,1,2026-04-05,850,Aqua,MODIS,32,6.1NRT,298.99,7.29,D
20.93872,92.58135,326.15,1.03,1.02,2026-04-05,850,Aqua,MODIS,66,6.1NRT,299.87,15.82,D
20.94608,92.57016,322.17,1.03,1.02,2026-04-05,850,Aqua,MODIS,69,6.1NRT,301.09,11.62,D
20.96173,93.97231,321.88,1,1,2026-04-05,850,Aqua,MODIS,54,6.1NRT,302.09,11.63,D
20.96307,93.98157,321.01,1,1,2026-04-05,850,Aqua,MODIS,51,6.1NRT,302.54,10.27,D
21.06231,92.4187,315.15,1.04,1.02,2026-04-05,850,Aqua,MODIS,43,6.1NRT,293.28,7.91,D
21.0638,92.42832,322.82,1.04,1.02,2026-04-05,850,Aqua,MODIS,76,6.1NRT,293.47,14.78,D
21.07539,93.93806,316.75,1,1,2026-04-05,850,Aqua,MODIS,26,6.1NRT,300.63,8.67,D
21.11314,93.24265,320.86,1,1,2026-04-05,850,Aqua,MODIS,72,6.1NRT,299.03,11.65,D
21.11453,93.25195,317.04,1,1,2026-04-05,850,Aqua,MODIS,64,6.1NRT,299.03,8.16,D
21.12219,92.8849,316.97,1.02,1.01,2026-04-05,850,Aqua,MODIS,67,6.1NRT,300.93,6.69,D
21.14581,92.96125,336.78,1.01,1.01,2026-04-05,850,Aqua,MODIS,76,6.1NRT,299.25,28.06,D
21.1562,92.91119,330.3,1.01,1.01,2026-04-05,850,Aqua,MODIS,83,6.1NRT,301.87,20.12,D
21.15763,92.92056,372.78,1.01,1.01,2026-04-05,850,Aqua,MODIS,94,6.1NRT,303.3,118.03,D
21.16047,92.93932,364.12,1.01,1.01,2026-04-05,850,Aqua,MODIS,87,6.1NRT,303.72,88.9,D
21.1631,93.15733,316.13,1.01,1,2026-04-05,850,Aqua,MODIS,63,6.1NRT,298.35,8.3,D
21.16781,92.92836,347.51,1.01,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,303.35,44.69,D
21.16924,92.93781,354.01,1.01,1.01,2026-04-05,850,Aqua,MODIS,80,6.1NRT,297.68,59.56,D
21.18678,92.93475,322.58,1.01,1.01,2026-04-05,850,Aqua,MODIS,17,6.1NRT,298.66,11.76,D
21.19554,92.93321,336.61,1.01,1.01,2026-04-05,850,Aqua,MODIS,71,6.1NRT,300.34,29.08,D
21.19696,92.94262,333.04,1.01,1.01,2026-04-05,850,Aqua,MODIS,70,6.1NRT,299.02,24.9,D
21.20288,92.92223,343.5,1.01,1.01,2026-04-05,850,Aqua,MODIS,0,6.1NRT,301.92,38.49,D
21.2043,92.93164,348.77,1.01,1.01,2026-04-05,850,Aqua,MODIS,89,6.1NRT,302.07,50.46,D
21.20573,92.94109,335.74,1.01,1.01,2026-04-05,850,Aqua,MODIS,65,6.1NRT,297.93,27.47,D
21.21165,92.92068,338.46,1.01,1.01,2026-04-05,850,Aqua,MODIS,68,6.1NRT,302.26,28.76,D
21.21307,92.93011,361.56,1.01,1.01,2026-04-05,850,Aqua,MODIS,100,6.1NRT,300.93,80.76,D
21.2196,93.09302,312.16,1.01,1,2026-04-05,850,Aqua,MODIS,53,6.1NRT,292.42,5.63,D
21.22183,92.92856,361.22,1.01,1.01,2026-04-05,850,Aqua,MODIS,100,6.1NRT,301.44,77.02,D
21.22885,92.9024,329.99,1.01,1.01,2026-04-05,850,Aqua,MODIS,25,6.1NRT,300.58,17.07,D
21.24046,92.9196,335.83,1.01,1.01,2026-04-05,850,Aqua,MODIS,64,6.1NRT,301.37,24.24,D
21.24236,92.75442,316.03,1.02,1.01,2026-04-05,850,Aqua,MODIS,59,6.1NRT,300.03,6.36,D
21.2427,93.12743,312.04,1.01,1,2026-04-05,850,Aqua,MODIS,52,6.1NRT,294.48,5.84,D
